id.exposure	exposure	id.outcome	outcome	b_IVW_MRE	se_IVW_MRE	pval_IVW_MRE	b_IVW_FE	se_IVW_FE	pval_IVW_FE	b_Egger	se_Egger	pval_Egger	Egger_intercept	pval_intercept	Het_IVW_pval	Het_Egger_pval	b_W_Med	se_W_Med	pval_W_Med	b_W_Mod	se_W_Mod	pval_W_Mod	nsnps
met-c-926	Concentration of small LDL particles	ieu-b-18	multiple sclerosis	0.0491059117266159	0.0968018541951489	0.61195643361153	0.0491059117266159	0.0530732352477923	0.354836852432461	-0.0173493349358602	0.174346146491315	0.920732665844565	0.0114978626940102	0.638541987922619	0.000824120096190278	0.000546723543842237	-0.123131450230415	0.0818167551922055	0.132332769734475	-0.142411123051467	0.075637585713102	0.059726264231465	9
met-c-890	Concentration of large VLDL particles	ieu-b-18	multiple sclerosis	0.0636595250316406	0.0888600291000765	0.473743004294415	0.0636595250316406	0.0888600291000765	0.473743004294415	0.169884572097512	0.324253530851487	0.600330617897287	-0.00987505186829433	0.733375009615797	0.573587255377705	0.459506225679032	0.0299708302318042	0.113827097458339	0.792318307024899	0.0197698010389743	0.152383455170685	0.896774359081796	7
met-c-864	Total cholesterol in HDL	ieu-b-18	multiple sclerosis	0.0955338340356408	0.0675304352013291	0.15716287102851	0.0955338340356408	0.0536521293680175	0.0749752222651197	-0.0495526814322486	0.168079215229654	0.768133354522002	0.02082470742361	0.345354480839899	0.104229076552602	0.108270616954784	0.0721114124735124	0.0690021950819764	0.295995383800153	0.0825084886568714	0.0699525264181871	0.238202073683257	11
met-c-842	Apolipoprotein A-I	ieu-b-18	multiple sclerosis	0.0532012471957189	0.0795294596697076	0.503527252038068	0.0532012471957189	0.0587804108699903	0.365420547134515	-0.116875233623378	0.226196702030035	0.605367455178068	0.02412009508938	0.420141339924815	0.0767688724174386	0.0724907857678173	0.0685170697954323	0.073354149238686	0.350273695079521	0.0684816190885418	0.0761738700760643	0.368643501254821	8
met-c-952	Triglycerides in very large VLDL	ieu-b-18	multiple sclerosis	-0.169487370157833	0.113332319505142	0.13478656255488	-0.169487370157833	0.0855201712035242	0.0474970540489587	-0.0199826877811019	0.477628950650694	0.966628429834646	-0.0145327342333144	0.74621411556628	0.0913168123662264	0.060155997355112	-0.182255500616031	0.123119566332868	0.138789722471257	-0.249777831535736	0.174344389801591	0.151952405203272	8
met-c-872	Triglycerides in IDL	ieu-b-18	multiple sclerosis	0.118397475101666	0.109059168961322	0.277644468676233	0.118397475101666	0.0655953783622724	0.0710798895545862	0.70122603947243	0.321591311993083	0.0292212975403063	-0.0570949858530746	0.0570608478149115	0.0013673904953936	0.013537560958152	0.127885458453846	0.104417313460294	0.220668151978917	0.161104553376118	0.17709856827726	0.362986743851249	12
met-c-947	Phospholipids in very large HDL	ieu-b-18	multiple sclerosis	0.12357041247721	0.0625175700399172	0.0480901491223857	0.12357041247721	0.0464277134638796	0.00777781464875122	0.101064785298185	0.159165295374997	0.525449629720962	0.00293937832239845	0.876811994423206	0.040316160050554	0.0267088048524096	0.0703827306135922	0.0684399661804505	0.303768102097308	0.0464347912548163	0.0735199015757245	0.527651652231593	13
met-c-924	Total cholesterol in small LDL	ieu-b-18	multiple sclerosis	0.056795603473485	0.0957718016992241	0.553160712555738	0.056795603473485	0.0496495001699772	0.252652244445993	-0.0287579470880464	0.155285691815696	0.853077033203548	0.0180986140983651	0.47500896356127	0.000232384811559953	0.000244611001341258	-0.100983304792623	0.0749584533560485	0.177918936041165	-0.1212517043348	0.0704262347653387	0.0851268216419035	9
met-c-933	Serum total cholesterol	ieu-b-18	multiple sclerosis	-0.0382374172443833	0.0602615380964845	0.525738638017453	-0.0382374172443833	0.0534300427749918	0.474205097309459	-0.116064626600864	0.10642063495788	0.275439489609266	0.0102228463822156	0.373231725409795	0.215622980140795	0.209311591016645	-0.0955321468819759	0.0744644869481638	0.19951931800494	-0.125651778592813	0.0772752307817472	0.103943452298505	15
met-c-892	Triglycerides in large VLDL	ieu-b-18	multiple sclerosis	-0.212869811049828	0.103037855073775	0.0388343426136978	-0.212869811049828	0.0816918981191515	0.00916695865713137	0.107668043774521	0.436842999318205	0.805319576945696	-0.0338232100085344	0.449340103339381	0.132790991660452	0.117817849178573	-0.23499628376647	0.108052980315365	0.0296432600646331	-0.265811690798039	0.133681398075644	0.0467678004080563	8
met-c-880	Total cholesterol in large LDL	ieu-b-18	multiple sclerosis	0.0339714592569892	0.0691027809843502	0.622996698670628	0.0339714592569892	0.0413283878122748	0.411083445435121	-0.0308704145417756	0.10678303991912	0.772508883145511	0.0123060990920871	0.421376960518076	0.000346984751740423	0.000373625834838708	-0.0497367057172546	0.0609915914112224	0.414804336930798	-0.0722450444709977	0.0567955516608107	0.203366220684532	15
met-c-889	Total lipids in large VLDL	ieu-b-18	multiple sclerosis	-0.0863145381943637	0.113982483893597	0.44889325644693	-0.0863145381943637	0.0943148540412653	0.360100091537175	1.22450196460067	0.579560460084606	0.0346169109569365	-0.127195283315039	0.0218883784383426	0.187334494249059	0.622078258998466	-0.156150569525682	0.123059086322258	0.20447413836972	-0.169461134288341	0.142494237311263	0.234341683774095	7
met-c-882	Free cholesterol in large LDL	ieu-b-18	multiple sclerosis	0.000153721684081547	0.0764776259059068	0.998396235835686	0.000153721684081547	0.0406859065832438	0.996985396741132	0.0274309200231178	0.118417245984436	0.816812722678386	-0.0054996610065312	0.756475366606408	0.0000146100747729106	0.00000823433362151369	-0.061419637135313	0.0564963691111137	0.276973578286137	-0.0910280853658922	0.0574984106225735	0.113389353944779	14
met-c-903	Phospholipids in medium HDL	ieu-b-18	multiple sclerosis	-0.175870994886743	0.2141046600284	0.411404030065474	-0.175870994886743	0.0964856126128473	0.0683383670464987	-0.126829966138056	0.90969802134836	0.889118383642026	-0.00559665124446548	0.955329749045321	0.000573239959392273	0.000198128457048026	-0.132137817606761	0.137107322036749	0.335168953739933	0.0106809058533215	0.131547683536122	0.935287530597038	5
met-c-881	Cholesterol esters in large VLDL	ieu-b-18	multiple sclerosis	0.0189655354437411	0.0732712826341777	0.795758729072027	0.0189655354437411	0.0405586265453113	0.640064992234276	0.00798513370812026	0.117236127899657	0.945696840751036	0.00200406466699956	0.902283391795522	0.0000178208263755998	0.0000093134515396668	-0.0296614201244642	0.0608658987089692	0.626028662059222	-0.061455170175436	0.0583996101411626	0.292652032786809	16
met-c-906	Total lipids in medium LDL	ieu-b-18	multiple sclerosis	0.0406017951039607	0.0747760384110206	0.5871444773468	0.0406017951039607	0.0421491169944693	0.335402341238417	0.0286611086746232	0.124174864273688	0.817460483497316	0.00222638712807329	0.902006481641395	0.0000578257890915838	0.0000305504256011381	-0.0166290962171686	0.0659823253310576	0.801022903685025	-0.0719024146333791	0.0596774440255521	0.228260914824722	15
met-c-898	Total cholesterol in medium HDL	ieu-b-18	multiple sclerosis	0.103554603748254	0.178281051412693	0.561341345162108	0.103554603748254	0.0869383927547294	0.233604017166354	0.0714897069068005	0.509221284134824	0.888351655471075	0.00372752050332307	0.94512141637864	0.00209417990884877	0.000779029586274426	0.116226497065621	0.0991732317987865	0.241215398005158	0.0997894053897472	0.104587499188905	0.340021061294628	5
met-c-859	Glucose	ieu-b-18	multiple sclerosis	0.0591252410736969	0.1167802600367	0.612649696837186	0.0591252410736969	0.108270415825559	0.585005027589121	0.757682750279855	0.49217208525935	0.123690295145439	-0.0708823105092328	0.145675328139216	0.312430333797894	0.646934951285441	0.0445068726427052	0.120497293484328	0.711859456172384	0.204294612254476	0.135143615773096	0.130613949598327	3
met-c-910	Cholesterol esters in medium VLDL	ieu-b-18	multiple sclerosis	-0.0892825031686319	0.099205816519119	0.368134904546088	-0.0892825031686319	0.0695178173333877	0.199033130960878	0.101781492633201	0.437151173102501	0.81589415358966	-0.0189236796870881	0.652616776636951	0.0383875298604299	0.0266808435888245	-0.0497830487053809	0.0984032437766393	0.612920804687294	0.061921987385564	0.127651280741868	0.627614574516726	9
met-d-TG_by_PG	Ratio of triglycerides to phosphoglycerides	ieu-b-18	multiple sclerosis	-0.213770715672286	0.212236653650374	0.313825185410571	-0.213770715672286	0.063052835126573	0.00069805316175235	0.246026155269479	0.448544181457279	0.583349131635152	-0.0221878036921007	0.245015940347734	5.79334262420974e-99	1.79930240052459e-96	-0.122100960663297	0.0980272922991081	0.212918156737231	-0.1059721510935	0.107461120676883	0.32406240130231	57
met-d-L_VLDL_FC	Free cholesterol in large VLDL	ieu-b-18	multiple sclerosis	-0.201798691826005	0.254149082931366	0.427185535962956	-0.201798691826005	0.0662414569068487	0.00231591159299481	0.0659372570292272	0.539032966896545	0.902641561026994	-0.0145499566039937	0.572348748341321	3.92662739003346e-101	9.37787281368143e-101	-0.10947435116275	0.101131956355549	0.27903476984275	-0.0517876251422891	0.100898105023604	0.607764859244146	42
met-d-S_VLDL_CE_pct	Cholesteryl esters to total lipids ratio in small VLDL	ieu-b-18	multiple sclerosis	0.0639757429828846	0.204558647558758	0.754470508758591	0.0639757429828846	0.0489218255372292	0.190970424403349	0.00122442134533864	0.300183010996496	0.996745504766825	0.00561487998136174	0.773115460277916	3.59408681550424e-133	1.70329691179346e-133	-0.101614275077693	0.0786890568259912	0.196586033229828	-0.102761239739576	0.0698266136079776	0.141111918973541	45
met-d-M_VLDL_CE	Cholesteryl esters in medium VLDL	ieu-b-18	multiple sclerosis	0.00407594131844474	0.0984081371071743	0.966962071038764	0.00407594131844474	0.049842951255203	0.934825094458087	0.0239422464097641	0.140996961650762	0.865162059213871	-0.00188104900424969	0.841984175853834	3.0086396375778e-14	1.57162792213481e-14	-0.0692011459952047	0.0745269268514625	0.353128131747127	-0.0691623481299555	0.0739729022735988	0.349804431203839	37
met-d-DHA	Docosahexaenoic acid	ieu-b-18	multiple sclerosis	0.0751165548357799	0.0819455678921093	0.359318718286904	0.0751165548357799	0.0481515196369734	0.118758977178362	-0.0199300173896672	0.109939307133194	0.856146234480818	0.0109588760275517	0.200455692819029	0.000000193158293450873	0.000000542238357200419	0.0486998076443	0.0567583080224635	0.390880989884101	0.0495369866923649	0.054858163391827	0.366525264637814	31
met-d-Ala	Alanine	ieu-b-18	multiple sclerosis	0.0327889339943394	0.124538989587558	0.792332862654639	0.0327889339943394	0.0957018206626392	0.731887685891312	0.744214067830564	0.317092384797164	0.0189255365932026	-0.0309731816935556	0.016238301757777	0.0182246689205243	0.0904945046378364	0.0807780980610989	0.141743949594662	0.568754037071552	0.0287359124421065	0.185593634539678	0.876953428244233	25
met-d-S_VLDL_P	Concentration of small VLDL particles	ieu-b-18	multiple sclerosis	-0.160625819505465	0.108295402395084	0.138016183084498	-0.160625819505465	0.0532928961644541	0.00257811374206521	0.113419596899034	0.207918094778857	0.585408767148442	-0.0168577287308591	0.124537124111457	8.8341434467274e-20	1.63264047440899e-18	-0.117009176247677	0.0899563073513046	0.193349715121146	-0.0576080431658816	0.0946236723734391	0.54264894700153	48
met-d-L_HDL_TG_pct	Triglycerides to total lipids ratio in large HDL	ieu-b-18	multiple sclerosis	-0.120787734239279	0.225846395789084	0.592772602226736	-0.120787734239279	0.050019757270433	0.0157438308019745	0.101623403167795	0.366960017196563	0.781831417392292	-0.0155585858260334	0.440827500115635	1.51857608672158e-191	1.11541949259985e-189	-0.0645307429418759	0.0840492136092686	0.442621873677867	-0.0580630365697914	0.075739568799965	0.443310870322106	54
met-d-Total_BCAA	Total concentration of branched-chain amino acids (leucine + isoleucine + valine)	ieu-b-18	multiple sclerosis	0.215793454692879	0.153374807063507	0.159436860176042	0.215793454692879	0.116288554226925	0.0635002742501887	0.186925377263974	0.33530905424856	0.577205049323624	0.00156592113895689	0.921846074663331	0.0587141175440406	0.0388073398607349	0.172624721683132	0.150046319923464	0.249947786572724	0.155516089952453	0.152795639491531	0.308770871520514	12
met-d-Total_PL	Total phospholipids in lipoprotein particles	ieu-b-18	multiple sclerosis	-0.0109257370643604	0.0929246651558757	0.906403395131502	-0.0109257370643604	0.0530696541565072	0.836888230189625	-0.0200128959858218	0.179819091325303	0.911382727923952	0.000588171748780495	0.952747528502244	5.31643013382675e-12	2.97166033124997e-12	0.0644061755555917	0.0892186215199756	0.470361111523436	0.0639611391194541	0.0943862264823158	0.497991534362564	49
met-d-VLDL_L	Total lipids in VLDL	ieu-b-18	multiple sclerosis	-0.210518638474848	0.254389971360427	0.407929363920555	-0.210518638474848	0.0656184834078204	0.00133558527516694	0.0559724060146492	0.54347910554908	0.91797164808089	-0.014446067531383	0.578036593955356	3.0146331038211e-101	7.01483768430157e-101	-0.0957950714473903	0.105659566257253	0.364597791146162	-0.0648026685448535	0.108130987351005	0.548974279463069	41
met-d-M_HDL_P	Concentration of medium HDL particles	ieu-b-18	multiple sclerosis	0.0043192786826328	0.0674871982740858	0.948969070631485	0.0043192786826328	0.0509821843011341	0.932482934577554	0.0865311811457301	0.115336079193571	0.453102647932611	-0.0052639091535002	0.378904896762375	0.000428934140372978	0.000433686484735118	0.0795820617063989	0.0843733844503708	0.345572034114727	0.128366116531875	0.0776955830818589	0.0985004116713865	57
met-d-L_HDL_C_pct	Cholesterol to total lipids ratio in large HDL	ieu-b-18	multiple sclerosis	0.178157594061352	0.169254415662528	0.292523284057716	0.178157594061352	0.0484766685001287	0.000237737260399225	-0.0612402354604557	0.264215823913933	0.816708033966254	0.0162066827744611	0.23901033608169	8.38408075208692e-122	5.43129618190253e-119	0.0795635183758896	0.0865544262058737	0.357974719709351	0.102886518302959	0.0698157274182352	0.140565929358909	64
met-d-Glucose	Glucose	ieu-b-18	multiple sclerosis	0.0631780867858799	0.175689065723765	0.719145011758545	0.0631780867858799	0.102853943207371	0.539049802324388	0.406735540153753	0.400077641618072	0.309323996725645	-0.0169641413043871	0.338872443380322	0.0000486934221305663	0.0000700987982409687	0.228003715189264	0.144784734938434	0.115307855914252	0.161955608290485	0.14095897537009	0.250574277105915	18
met-d-VLDL_PL	Phospholipids in VLDL	ieu-b-18	multiple sclerosis	-0.0159074005679403	0.0863002881580303	0.853757594218282	-0.0159074005679403	0.0606211923464957	0.793007989987399	0.150719448692426	0.189515745911609	0.426446452123858	-0.00953136867244621	0.323330928695392	0.000111055862038226	0.000129965762737419	0.0414892896140906	0.0946573476949116	0.661161366918789	0.0271217677446423	0.10843317371048	0.802491252436482	42
met-d-XXL_VLDL_FC_pct	Free cholesterol to total lipids ratio in chylomicrons and extremely large VLDL	ieu-b-18	multiple sclerosis	0.303913371716863	0.819590861727217	0.710778248952674	0.303913371716863	0.097508575684411	0.00182834187581306	-0.876488592675274	1.54854595697634	0.57138869660887	0.0701187422669089	0.368023935269884	2.9633925427559e-273	8.57450530838807e-262	-0.0555647330672656	0.140945729280793	0.69341281933139	-0.00389929617186802	0.142123947452408	0.978112077518175	20
met-d-HDL_FC	Free cholesterol in HDL	ieu-b-18	multiple sclerosis	0.0874223104334998	0.0908126140834809	0.335714642166332	0.0874223104334998	0.0453624656491467	0.0539553508608337	0.0467964461458596	0.148675492384855	0.752947213552159	0.00294841684961009	0.728872890516421	8.34046561181091e-24	4.93408216600304e-24	0.0618563401741969	0.0684203739618203	0.365961906225484	0.0938309734893168	0.0600009145694452	0.11785850214019	62
met-d-XL_VLDL_PL	Phospholipids in very large VLDL	ieu-b-18	multiple sclerosis	-0.311279019482005	0.300146236029383	0.299693356939663	-0.311279019482005	0.0698587309676212	0.00000835670603001441	0.30462105106209	0.661612460530105	0.645213217684864	-0.0325892737107143	0.296363938468645	5.06034260601928e-123	1.59365141149656e-119	-0.134768605361284	0.105011427548424	0.199362180309445	-0.070316369352323	0.100757641138953	0.485254559847734	39
met-d-L_LDL_PL	Phospholipids in large LDL	ieu-b-18	multiple sclerosis	-0.0795247667100663	0.0974179857622777	0.414314106473714	-0.0795247667100663	0.0457837904009068	0.0823936372508724	-0.0503012352777382	0.130834050004823	0.700633139812726	-0.00325012394785122	0.733980957536403	1.59125745016336e-18	9.00884164263706e-19	-0.12837885700027	0.0617254151471774	0.0375404047506084	-0.0918487767594431	0.061318094269527	0.134157524389377	38
met-d-XXL_VLDL_TG_pct	Triglycerides to total lipids ratio in chylomicrons and extremely large VLDL	ieu-b-18	multiple sclerosis	-0.163087493564086	0.630449192050163	0.795878606925322	-0.163087493564086	0.0822397379585734	0.0473591542036238	1.43837594995515	1.17247340831473	0.219902396913993	-0.133382498763659	0.112594209953926	7.12705235121318e-155	1.97912106134553e-127	0.0961197269063912	0.107814160073218	0.372644065213606	0.104296617102396	0.105115812514771	0.32109668789579	14
met-d-VLDL_TG	Triglycerides in VLDL	ieu-b-18	multiple sclerosis	-0.489776326869094	0.412602915216634	0.235211687850094	-0.489776326869094	0.0757177495988771	9.90145703744217e-11	0.220878519658349	0.865294748680429	0.798519273493411	-0.0352115752947757	0.349893452044701	1.62225376530107e-217	8.71562625929476e-213	-0.0792982215126928	0.116590844661864	0.49641514344884	0.0379252908769558	0.115317616703017	0.742248796841722	40
met-d-M_HDL_FC_pct	Free cholesterol to total lipids ratio in medium HDL	ieu-b-18	multiple sclerosis	0.0461049851667305	0.0841075989127714	0.583577443127325	0.0461049851667305	0.0444810996590626	0.29996552865538	0.0248542546980467	0.127741440148521	0.845732025810892	0.00163691815832458	0.824052363074528	4.27084807368442e-20	2.3700112328839e-20	0.060304582012288	0.0690217023021656	0.382279119865814	0.0431638004657451	0.0591441786729271	0.465508528305004	64
met-d-S_LDL_C	Cholesterol in small LDL	ieu-b-18	multiple sclerosis	-0.0573256537259466	0.0843343056875948	0.496667205570007	-0.0573256537259466	0.0461756535024344	0.214432452447676	-0.0603821249171828	0.114702185560751	0.598592786619882	0.000327808345926512	0.968144064290978	9.87672382709554e-12	5.25908275450416e-12	-0.131358042220499	0.06417204472173	0.0406613487192644	-0.0958180328114073	0.0634983600308007	0.131302777081307	40
met-d-S_HDL_TG	Triglycerides in small HDL	ieu-b-18	multiple sclerosis	-0.277550395170362	0.280400161734261	0.322253900822638	-0.277550395170362	0.0560150567854412	0.000000723582608459418	0.167546983943763	0.519975267236642	0.747285227901625	-0.0277517404552272	0.309481602059996	2.20541243059204e-220	1.09923908136821e-215	-0.0824780010089923	0.089056987073859	0.354380446388679	-0.0591116128919751	0.091817441943384	0.519708356310267	49
met-d-non_HDL_C	Total cholesterol minus HDL-C	ieu-b-18	multiple sclerosis	-0.0602143222563972	0.0967084265536376	0.533522563279402	-0.0602143222563972	0.0482613591185332	0.212151382949146	-0.04032436807456	0.136824152995823	0.768210275598348	-0.00198216655403069	0.835015480295997	2.61772564165278e-15	1.3597903358651e-15	-0.140048089472867	0.0698155510522183	0.0448591607273126	-0.105536255971808	0.0695376353408832	0.129093718880293	38
met-d-M_HDL_PL	Phospholipids in medium HDL	ieu-b-18	multiple sclerosis	-0.0107371483378284	0.0823200437150709	0.896224838896979	-0.0107371483378284	0.0521136582356576	0.836764909298543	0.113324800043611	0.146791226414072	0.440106465832177	-0.00839354965080316	0.307454256189032	0.0000000458972512606059	0.0000000639560475660986	0.0881008281286466	0.0855631018461588	0.303170052249103	0.151332125333562	0.0831748467173988	0.0688434450216908	49
met-d-XL_VLDL_FC	Free cholesterol in very large VLDL	ieu-b-18	multiple sclerosis	-0.275301522661633	0.299259569933439	0.357602937614998	-0.275301522661633	0.0716150623680958	0.000120953915610623	0.240438817899586	0.643307869390758	0.708587428550972	-0.0282798328350327	0.364765966962626	2.20725373291591e-103	4.76894364188972e-101	-0.12032600586045	0.105728242752743	0.25509178848764	-0.0738257823820412	0.102089435968471	0.469588896287414	35
met-d-XL_VLDL_C	Cholesterol in very large VLDL	ieu-b-18	multiple sclerosis	-0.192341712823374	0.253431132370491	0.447882101638451	-0.192341712823374	0.0664176028922814	0.00378018867611902	0.16761656033324	0.547858558289744	0.759643779557154	-0.0198981329892614	0.457927876542031	4.65164390895991e-95	5.33096185022152e-94	-0.105458535652691	0.102054096757023	0.301435851385695	-0.0257875519998869	0.101261894039973	0.798984202352014	40
met-d-XL_VLDL_CE_pct	Cholesteryl esters to total lipids ratio in very large VLDL	ieu-b-18	multiple sclerosis	-0.0151780986354888	0.235693272339969	0.948653581660446	-0.0151780986354888	0.0617219420166524	0.805751201833826	-0.294543541801382	0.40646684206594	0.468670785159256	0.0167318808253831	0.398170929648301	1.3836719324486e-116	4.77116412548473e-115	-0.217091133862282	0.0963497351897888	0.0242492165126627	-0.0752772188201174	0.101146156689971	0.456730077828635	49
met-d-M_LDL_FC	Free cholesterol in medium LDL	ieu-b-18	multiple sclerosis	-0.097811973138784	0.117526811356682	0.405266481115874	-0.097811973138784	0.0432903218903187	0.0238559019255604	-0.0727175533600167	0.154044501528666	0.636887178283787	-0.00308489676281887	0.797539335035143	1.16840397415758e-38	5.22332340661692e-39	-0.114874913495395	0.0570376329411658	0.0440074705445778	-0.0907585405469469	0.0548222522433148	0.0978220000817704	39
met-d-L_VLDL_PL_pct	Phospholipids to total lipids ratio in large VLDL	ieu-b-18	multiple sclerosis	-0.164352804641089	0.217654539758359	0.450183851477272	-0.164352804641089	0.0526043178025339	0.00178215574567261	0.17548703292913	0.359329737731434	0.625285483631354	-0.0252453644889485	0.235769777349629	1.16293518815913e-135	2.16072524753634e-131	-0.0688639532239893	0.0817525097518143	0.399593942589646	-0.0378098089696266	0.0710280074815488	0.594502627371121	47
met-d-XXL_VLDL_CE	Cholesteryl esters in chylomicrons and extremely large VLDL	ieu-b-18	multiple sclerosis	-0.301697665020778	0.38152579647866	0.429080497240819	-0.301697665020778	0.0681159333395807	0.00000945924674898045	0.408768369007962	0.745995402289849	0.583726062022176	-0.0387548556993005	0.26823996866499	1.94312985696609e-225	3.84393544798404e-218	-0.0766411855263439	0.104015300053432	0.461228122726102	-0.0290715741774541	0.10879241250891	0.789299313115779	39
met-d-XL_VLDL_C_pct	Cholesterol to total lipids ratio in very large VLDL	ieu-b-18	multiple sclerosis	0.0675493638660791	0.237860758049111	0.77642034069981	0.0675493638660791	0.0614987935714268	0.272036327974459	-0.233517403123952	0.423670294310936	0.581512213611886	0.0183874649718496	0.389883515071948	8.13016624167296e-118	3.7846059163569e-116	-0.188961462544099	0.0970545175704453	0.0515392845288897	-0.116019232555595	0.100334941105128	0.247550561798007	48
met-d-Omega_3	Omega-3 fatty acids	ieu-b-18	multiple sclerosis	0.013789883240009	0.0605654128683809	0.819890528411128	0.013789883240009	0.0405263682936749	0.733653654975263	0.0269971266187391	0.0816124114262602	0.740797958931857	-0.00169578888356172	0.806067516998407	0.0000307935410526334	0.0000206260091700873	0.0293401958542543	0.0483556932540607	0.544011632818252	0.0306490055491961	0.0459598099199722	0.504858134100911	37
met-d-S_VLDL_FC_pct	Free cholesterol to total lipids ratio in small VLDL	ieu-b-18	multiple sclerosis	0.0473921574847125	0.161751702744078	0.769527309217745	0.0473921574847125	0.0457339686704532	0.300082135473702	-0.156691975849437	0.231823936854452	0.499098175310902	0.0176452063986334	0.221091426006776	3.11319036564845e-108	4.57265979329749e-105	-0.111798599180525	0.0661975428399876	0.0912456340317955	-0.0786832029434854	0.0632828283999138	0.213735986609799	55
met-d-VLDL_FC	Free cholesterol in VLDL	ieu-b-18	multiple sclerosis	0.0122461167079796	0.0879433332550702	0.889252531197358	0.0122461167079796	0.0609279433453375	0.840703706308976	0.203460608391094	0.191377386956635	0.287719288679945	-0.0110137890402547	0.261044160921696	0.000101576479280687	0.000142048159113872	0.0687564080411359	0.0972816718072795	0.479705326128228	0.0311529187779289	0.114050718886092	0.784738149558634	39
met-d-LDL_L	Total lipids in LDL	ieu-b-18	multiple sclerosis	-0.0575834087450576	0.0939656413804165	0.539999697398532	-0.0575834087450576	0.0463671675276462	0.214273273942984	-0.0749830036927309	0.129503925966844	0.562587971905413	0.00191649439334944	0.842817099013585	1.67717844020916e-15	8.57073890871812e-16	-0.132678755915954	0.0635622980209644	0.0368536757975225	-0.105060416377037	0.0623125483559888	0.0917912870176454	37
met-d-His	Histidine	ieu-b-18	multiple sclerosis	0.0514729098155044	0.14714832666067	0.726486630556394	0.0514729098155044	0.14714832666067	0.726486630556394	0.352334737526967	0.381955330179791	0.356293840474694	-0.0158563311644987	0.39334106223311	0.692789938203922	0.677274227592263	-0.0610014311084692	0.193106254282566	0.752081692596092	0.0802638360816281	0.231804434457108	0.729149814465454	11
met-d-S_LDL_TG	Triglycerides in small LDL	ieu-b-18	multiple sclerosis	-0.274513178600977	0.304978864970313	0.368064066000569	-0.274513178600977	0.0600774989935106	0.0000048931460620918	0.143819538730904	0.633366899212209	0.820368185598305	-0.0238595029379876	0.450407328049394	8.17768176950499e-209	2.00110338034892e-206	-0.0445247869070172	0.0933117287974264	0.633246952965711	-0.0427123350191501	0.0913122633899966	0.639955361390243	45
met-d-S_LDL_FC_pct	Free cholesterol to total lipids ratio in small LDL	ieu-b-18	multiple sclerosis	0.233815950597549	0.312812913852471	0.454784376781077	0.233815950597549	0.0660386042273501	0.000399225912115629	-0.331314767792207	0.628881370069876	0.59831032747093	0.0303616022755585	0.300392569738652	3.23015621054581e-182	6.6619112883507e-178	-0.0361219918602952	0.0989411934319941	0.715047608563052	-0.00909718119221736	0.0945512495958818	0.923350383002891	46
met-d-L_HDL_L	Total lipids in large HDL	ieu-b-18	multiple sclerosis	0.0743616806736177	0.0710643815700247	0.295376965553154	0.0743616806736177	0.0421867001485225	0.0779543635692787	0.0732411889741171	0.106310397294919	0.490862779213954	0.0000813297397976033	0.98863030435351	5.9289017902242e-15	3.46011517811092e-15	0.0571251220104491	0.0675136239796387	0.397481719123279	0.0838815743167802	0.0556527227438689	0.131751155891671	75
met-d-XL_VLDL_TG	Triglycerides in very large VLDL	ieu-b-18	multiple sclerosis	-0.430704650926647	0.356077954080165	0.226440226582677	-0.430704650926647	0.0731686489018615	0.00000000394544564133026	0.271126128937212	0.793243474976104	0.732505670373521	-0.0324727513879101	0.322087954878084	6.91719269169143e-194	9.74374510937284e-190	-0.0924100359684701	0.117649940790585	0.432180359617978	-0.00976516831318008	0.124481546402836	0.937472715311098	46
met-d-XL_HDL_CE	Cholesteryl esters in very large HDL	ieu-b-18	multiple sclerosis	0.103677570038319	0.125894142510824	0.41020681397256	0.103677570038319	0.042495173490172	0.0146974574151522	0.0633994080810158	0.18229132003988	0.727996623489648	0.00315249315599328	0.758570298297712	5.53944757879846e-88	2.68461338990285e-88	0.0671956652115421	0.0673054149809023	0.318100277387664	0.0819379753552596	0.0584605618946582	0.161036506598915	71
met-d-M_LDL_PL_pct	Phospholipids to total lipids ratio in medium LDL	ieu-b-18	multiple sclerosis	0.0743089439806216	0.391173112778414	0.84933707064928	0.0743089439806216	0.0605257229377956	0.219550213442755	-0.498990111065609	0.590021522049578	0.397711696889761	0.0533865783770846	0.198904034785259	2.66908596159851e-196	7.25355463001121e-183	-0.103843517729224	0.081894319592594	0.204791320327946	-0.101845010284924	0.0738910135470323	0.168106396666739	25
met-d-M_HDL_L	Total lipids in medium HDL	ieu-b-18	multiple sclerosis	-0.000958434250544584	0.0780052809950824	0.990196809232287	-0.000958434250544584	0.0517270532037322	0.985217094543856	0.0929576799656987	0.137399665040147	0.4986918049757	-0.00620383722011642	0.405709430635814	0.000000357860965666148	0.00000036899475585326	0.0846807010944511	0.0862824500932725	0.32637778968767	0.146685124676694	0.0818072322497985	0.0729636261404788	54
met-d-M_VLDL_C	Cholesterol in medium VLDL	ieu-b-18	multiple sclerosis	0.116389604573922	0.351463990616972	0.740526234031742	0.116389604573922	0.0515337011262989	0.0239136096544329	-0.168971589922937	0.516619779758478	0.743613831049673	0.0251817987380191	0.44871153713936	0	4.94065645841247e-324	-0.056171703418052	0.0786880761719399	0.47531820704437	-0.0533457534012332	0.0795539398940684	0.502500363208479	37
